,MHdays,Discrim2,Insecurity2,EthRace5_2022,BIPOCAI,Gender3,Gender2,TransGender
3440,3,,5,1,BIPOC/AI,2,MaleFemale,0
3441,2,0,1,5,white,2,MaleFemale,0
3442,5,,6,5,white,2,MaleFemale,0
3443,6,,7,5,white,2,MaleFemale,0
3444,10,0,2,5,white,2,MaleFemale,0
3445,1.5,,1,,BIPOC/AI,1,MaleFemale,0
3446,2,0,0,5,white,1,MaleFemale,0
3447,3,0,1,5,white,1,MaleFemale,0
3448,4,0,1,5,white,2,MaleFemale,0
3449,3,1,14,5,white,2,MaleFemale,0
3450,5,,5,5,white,2,MaleFemale,0
3451,1,0,1,3,BIPOC/AI,2,MaleFemale,0
3452,24,,2,5,white,1,MaleFemale,0
3453,10,,1,5,white,2,MaleFemale,0
3454,10,0,1,,BIPOC/AI,3,AgenderNonbinaryGenderQueer,0
3455,4,,6,5,white,2,MaleFemale,0
3456,15,,4,5,white,2,MaleFemale,0
3457,4,0,2,5,white,1,MaleFemale,0
3458,2,0,3,5,white,2,MaleFemale,0
3459,4,,2,5,white,2,MaleFemale,0
3460,2,0,0,5,white,2,MaleFemale,0
3461,5,,0,5,white,1,MaleFemale,0
3462,1,,1,5,white,1,MaleFemale,0
3463,2,0,1,2,BIPOC/AI,1,MaleFemale,0
3464,15,0,2,5,white,2,MaleFemale,0
3465,5,0,0,5,white,2,MaleFemale,0
3466,15,,0,5,white,1,MaleFemale,0
3467,2,0,0,5,white,2,MaleFemale,0
3468,20,,6,5,white,2,MaleFemale,0
3469,4,,0,5,white,1,MaleFemale,0
3470,15,0,2,5,white,2,MaleFemale,0
3471,5,,2,5,white,2,MaleFemale,0
3472,2,0,1,5,white,2,MaleFemale,0
3473,3.5,,0,5,white,2,MaleFemale,0
3474,4,,7,5,white,1,MaleFemale,0
3475,3,,0,5,white,2,MaleFemale,0
3476,10,0,1,5,white,1,MaleFemale,0
3477,1,,1,5,white,1,MaleFemale,0
3478,10,0,3,5,white,3,AgenderNonbinaryGenderQueer,1
3479,1,,2,5,white,2,MaleFemale,0
3481,2,0,0,5,white,1,MaleFemale,0
3482,2,0,0,5,white,2,MaleFemale,0
3483,2,,,3,BIPOC/AI,1,MaleFemale,0
3484,15,,2,5,white,2,MaleFemale,0
3485,5,0,5,5,white,1,MaleFemale,0
3486,6,,0,5,white,1,MaleFemale,0
3487,15,0,2,5,white,2,MaleFemale,0
3488,15,0,3,5,white,2,MaleFemale,0
3489,10,,0,5,white,2,MaleFemale,0
3490,3,,2,5,white,2,MaleFemale,0
3491,2,,1,5,white,2,MaleFemale,0
3492,6,0,1,5,white,2,MaleFemale,0
3493,3,,3,5,white,2,MaleFemale,0
3494,5,,0,5,white,2,MaleFemale,0
3495,3,,3,5,white,2,MaleFemale,0
3496,10,,1,5,white,2,MaleFemale,0
3497,2,0,0,5,white,2,MaleFemale,0
3498,2,,2,5,white,1,MaleFemale,0
3499,5,0,0,5,white,2,MaleFemale,0
3500,23,0,7,5,white,2,MaleFemale,0
3501,1,0,1,5,white,2,MaleFemale,0
3502,6,0,6,,BIPOC/AI,1,MaleFemale,0
3503,28,0,12,5,white,2,MaleFemale,0
3504,4,0,5,5,white,2,MaleFemale,0
3505,5,0,7,2,BIPOC/AI,1,MaleFemale,0
3507,5,,5,5,white,2,MaleFemale,0
3508,4,0,2,5,white,1,MaleFemale,0
3509,3,0,4,5,white,1,MaleFemale,0
3510,4,,8,5,white,2,MaleFemale,0
3511,15,0,0,5,white,2,MaleFemale,0
3512,15,0,13,5,white,2,MaleFemale,0
3513,30,0,9,5,white,1,MaleFemale,0
3514,10,,4,5,white,2,MaleFemale,0
3515,3,,6,5,white,2,MaleFemale,0
3516,14,,3,5,white,1,MaleFemale,0
3517,15,0,19,5,white,1,MaleFemale,0
3518,30,,3,3,BIPOC/AI,2,MaleFemale,0
3519,3,0,2,5,white,2,MaleFemale,0
3520,10,0,5,5,white,2,MaleFemale,1
3521,20,,5,5,white,1,MaleFemale,0
3522,2,0,7,5,white,2,MaleFemale,0
3523,10,0,5,5,white,2,MaleFemale,0
3524,20,1,4,5,white,2,MaleFemale,0
3525,20,0,1,5,white,2,MaleFemale,0
3526,3,0,1,5,white,1,MaleFemale,0
3527,10,,5,5,white,1,MaleFemale,0
3528,20,0,2,5,white,1,MaleFemale,0
3529,1,,,5,white,1,MaleFemale,0
3530,10,0,5,3,BIPOC/AI,1,MaleFemale,0
3531,14,0,5,3,BIPOC/AI,1,MaleFemale,0
3532,5,0,2,5,white,1,MaleFemale,0
3533,5,0,7,5,white,2,MaleFemale,0
3534,29,1,14,5,white,2,MaleFemale,0
3535,5,0,7,5,white,2,MaleFemale,0
3536,15,0,4,,BIPOC/AI,1,MaleFemale,0
3537,5,,,5,white,1,MaleFemale,0
3538,2,0,7,,BIPOC/AI,2,MaleFemale,0
3539,5,0,3,5,white,2,MaleFemale,0
3540,10,0,7,5,white,2,MaleFemale,0
3541,4,,1,5,white,1,MaleFemale,0
3542,28,0,2,5,white,2,MaleFemale,0
3543,2,0,9,5,white,1,MaleFemale,0
3544,1,0,3,5,white,2,MaleFemale,0
3545,1,0,0,5,white,2,MaleFemale,0
3546,5,,20,5,white,2,MaleFemale,0
3547,30,,7,4,BIPOC/AI,2,MaleFemale,0
3548,2,0,3,5,white,1,MaleFemale,0
3549,2,0,,,BIPOC/AI,2,MaleFemale,0
3550,20,0,12,1,BIPOC/AI,1,MaleFemale,0
3551,7,0,7,5,white,2,MaleFemale,0
3552,2,0,4,5,white,2,MaleFemale,0
3553,5,0,3,5,white,1,MaleFemale,0
3554,14,0,9,5,white,1,MaleFemale,0
3555,15,0,4,5,white,2,MaleFemale,0
3556,10,0,3,5,white,1,MaleFemale,0
3557,30,0,11,,BIPOC/AI,2,MaleFemale,0
3558,10,0,2,5,white,2,MaleFemale,0
3559,20,0,8,5,white,2,MaleFemale,0
3560,4,0,2,5,white,2,MaleFemale,0
3561,3,0,5,5,white,2,MaleFemale,0
3562,10,0,6,3,BIPOC/AI,2,MaleFemale,0
3563,1,0,8,2,BIPOC/AI,2,MaleFemale,0
3564,8,0,5,5,white,2,MaleFemale,0
3565,6,,4,5,white,2,MaleFemale,0
3566,5,1,8,5,white,1,MaleFemale,0
3567,10,,3,5,white,1,MaleFemale,0
3568,10,0,2,5,white,2,MaleFemale,0
3569,25,0,3,5,white,2,MaleFemale,0
3570,25,,3,4,BIPOC/AI,3,AgenderNonbinaryGenderQueer,0
3571,7,0,2,5,white,1,MaleFemale,0
3572,1,,13,5,white,2,MaleFemale,0
3573,5,0,6,3,BIPOC/AI,2,MaleFemale,0
3574,1,,3,5,white,1,MaleFemale,0
3575,10,0,3,5,white,2,MaleFemale,0
3576,4,0,0,1,BIPOC/AI,2,MaleFemale,0
3577,5,0,3,5,white,1,MaleFemale,0
3578,25,0,2,5,white,2,MaleFemale,0
3579,2,0,7,3,BIPOC/AI,1,MaleFemale,0
3580,30,0,13,5,white,1,MaleFemale,0
3581,15,0,4,5,white,2,MaleFemale,0
3582,10,1,7,5,white,1,MaleFemale,0
3583,10,0,5,2,BIPOC/AI,2,MaleFemale,0
3584,20,,8,5,white,1,MaleFemale,0
3585,10,0,6,5,white,2,MaleFemale,0
3586,5,0,4,5,white,2,MaleFemale,0
3587,5,0,3,5,white,2,MaleFemale,0
3588,5,0,5,1,BIPOC/AI,2,MaleFemale,0
3589,4,0,3,3,BIPOC/AI,1,MaleFemale,0
3590,7,,6,5,white,1,MaleFemale,0
3591,2,,7,5,white,1,MaleFemale,0
3592,5,0,3,5,white,2,MaleFemale,0
3593,30,1,11,5,white,1,MaleFemale,1
3594,8,0,3,5,white,2,MaleFemale,0
3595,3,,4,5,white,2,MaleFemale,0
3596,17,0,5,5,white,2,MaleFemale,0
3597,5.5,0,5,5,white,1,MaleFemale,0
3598,3,,1,3,BIPOC/AI,1,MaleFemale,0
3599,15,1,19,3,BIPOC/AI,2,MaleFemale,0
3600,1,0,5,5,white,2,MaleFemale,0
3601,2,0,2,3,BIPOC/AI,1,MaleFemale,0
3602,7,,11,5,white,1,MaleFemale,0
3603,20,0,7,5,white,3,AgenderNonbinaryGenderQueer,1
3604,5,,8,4,BIPOC/AI,1,MaleFemale,0
3605,20,0,12,5,white,1,MaleFemale,0
3606,25,0,6,5,white,2,MaleFemale,0
3607,2,,3,5,white,1,MaleFemale,0
3608,2,,3,3,BIPOC/AI,2,MaleFemale,0
3609,3,0,6,5,white,,MaleFemale,0
3610,15,0,6,5,white,2,MaleFemale,0
3611,10,,8,2,BIPOC/AI,2,MaleFemale,0
3612,3,0,8,3,BIPOC/AI,1,MaleFemale,0
3613,2,0,9,5,white,2,MaleFemale,0
3614,21,0,8,,BIPOC/AI,2,MaleFemale,0
3615,2,0,4,5,white,2,MaleFemale,0
3616,15,,0,5,white,2,MaleFemale,0
3617,5,,3,5,white,2,MaleFemale,0
3618,5,0,4,5,white,2,MaleFemale,0
3619,10,0,10,5,white,2,MaleFemale,1
3620,30,,4,5,white,2,MaleFemale,0
3621,10,0,6,,BIPOC/AI,2,MaleFemale,0
3622,15,0,7,5,white,2,MaleFemale,0
3623,5,0,5,5,white,2,MaleFemale,0
3624,15,,4,5,white,2,MaleFemale,0
3625,5,,7,3,BIPOC/AI,1,MaleFemale,0
3626,16,,6,5,white,2,MaleFemale,0
3627,7,,8,4,BIPOC/AI,1,MaleFemale,0
3628,20,0,7,3,BIPOC/AI,2,MaleFemale,0
3629,15,0,12,5,white,2,MaleFemale,0
3630,3,,5,5,white,1,MaleFemale,0
3631,7,,11,4,BIPOC/AI,1,MaleFemale,0
3632,3,,6,5,white,2,MaleFemale,0
3633,4,,0,5,white,2,MaleFemale,0
3634,25,,4,4,BIPOC/AI,1,MaleFemale,0
3635,4,,3,5,white,2,MaleFemale,0
3636,7,1,18,4,BIPOC/AI,1,MaleFemale,0
3637,5,,2,5,white,1,MaleFemale,0
3638,17,0,3,5,white,2,MaleFemale,0
3639,2,0,1,5,white,2,MaleFemale,0
3640,1,0,5,5,white,1,MaleFemale,1
3641,5,0,4,5,white,2,MaleFemale,0
3642,26,0,19,4,BIPOC/AI,3,AgenderNonbinaryGenderQueer,1
3643,12,0,6,5,white,2,MaleFemale,0
3644,5,0,6,5,white,1,MaleFemale,0
3645,5,,2,5,white,2,MaleFemale,0
3646,3,0,8,3,BIPOC/AI,2,MaleFemale,0
3647,7,,15,1,BIPOC/AI,1,MaleFemale,0
3648,5,0,12,5,white,2,MaleFemale,0
3649,2,0,4,5,white,1,MaleFemale,0
3650,7,0,1,5,white,2,MaleFemale,0
3651,2,,2,5,white,2,MaleFemale,0
3652,3,0,11,2,BIPOC/AI,1,MaleFemale,0
3653,10,0,4,5,white,2,MaleFemale,0
3654,5,0,3,5,white,1,MaleFemale,0
3655,10,0,1,5,white,2,MaleFemale,0
3656,4,0,,3,BIPOC/AI,1,MaleFemale,0
3657,2,0,4,5,white,1,MaleFemale,0
3658,30,0,1,5,white,3,AgenderNonbinaryGenderQueer,1
3659,5,,7,5,white,2,MaleFemale,0
3660,20,0,3,5,white,2,MaleFemale,0
3661,1,0,3,,BIPOC/AI,2,MaleFemale,0
3662,5,0,4,5,white,2,MaleFemale,0
3663,20,,6,5,white,2,MaleFemale,0
3664,20,,3,5,white,2,MaleFemale,0
3665,18,,7,5,white,2,MaleFemale,0
3666,1,0,2,5,white,2,MaleFemale,0
3667,10,0,7,,BIPOC/AI,2,MaleFemale,0
3668,3.5,,1,5,white,2,MaleFemale,0
3669,10,0,5,5,white,2,MaleFemale,0
3670,20,0,8,2,BIPOC/AI,2,MaleFemale,0
3671,5,0,11,5,white,1,MaleFemale,0
3672,10,0,4,,BIPOC/AI,2,MaleFemale,0
3673,10,0,5,5,white,1,MaleFemale,0
3674,30,1,,3,BIPOC/AI,2,MaleFemale,0
3675,14,1,9,5,white,2,MaleFemale,1
3676,2,,9,,BIPOC/AI,2,MaleFemale,0
3677,3,0,7,5,white,1,MaleFemale,0
3678,2,0,4,5,white,1,MaleFemale,0
3679,10,0,2,5,white,1,MaleFemale,0
3680,2,0,2,5,white,2,MaleFemale,0
3681,5,0,3,5,white,3,AgenderNonbinaryGenderQueer,0
3682,4,,8,5,white,1,MaleFemale,0
3683,15,1,4,5,white,1,MaleFemale,0
3684,2,,,5,white,1,MaleFemale,0
3685,2,0,2,,BIPOC/AI,1,MaleFemale,0
3686,2,0,4,5,white,2,MaleFemale,0
3687,2,,3,5,white,2,MaleFemale,0
3688,10,0,6,5,white,1,MaleFemale,1
3689,26,0,5,3,BIPOC/AI,1,MaleFemale,0
3690,10,0,5,5,white,2,MaleFemale,0
3691,27,1,12,5,white,3,AgenderNonbinaryGenderQueer,0
3692,20,0,1,5,white,3,AgenderNonbinaryGenderQueer,0
3693,15,0,6,5,white,2,MaleFemale,0
3694,20,0,5,5,white,2,MaleFemale,0
3695,10,,3,4,BIPOC/AI,1,MaleFemale,0
3696,5,0,7,5,white,2,MaleFemale,0
3697,6,,4,5,white,2,MaleFemale,0
3698,6,0,8,,BIPOC/AI,2,MaleFemale,0
3699,30,0,2,5,white,2,MaleFemale,0
3701,2,0,3,5,white,2,MaleFemale,0
3702,3,,3,5,white,2,MaleFemale,0
3703,15,0,5,5,white,3,AgenderNonbinaryGenderQueer,0
3704,2,0,2,5,white,1,MaleFemale,0
3705,25,0,2,5,white,1,MaleFemale,0
3706,3,,3,5,white,2,MaleFemale,0
3707,28,,5,,BIPOC/AI,2,MaleFemale,0
3708,3,0,13,5,white,1,MaleFemale,0
3709,30,0,4,3,BIPOC/AI,2,MaleFemale,0
3710,30,0,1,5,white,1,MaleFemale,0
3711,10,0,6,5,white,3,AgenderNonbinaryGenderQueer,1
3712,30,1,9,5,white,2,MaleFemale,0
3713,8,1,11,,BIPOC/AI,1,MaleFemale,0
3714,30,1,10,4,BIPOC/AI,1,MaleFemale,0
3715,2,0,4,5,white,2,MaleFemale,0
3716,6,,2,5,white,2,MaleFemale,0
3717,3,0,4,4,BIPOC/AI,2,MaleFemale,0
3718,30,0,10,5,white,3,AgenderNonbinaryGenderQueer,1
3719,6,1,2,5,white,2,MaleFemale,0
3720,5,0,5,5,white,2,MaleFemale,0
3721,10,,8,5,white,2,MaleFemale,0
3722,3,0,3,4,BIPOC/AI,2,MaleFemale,0
3723,20,,9,5,white,2,MaleFemale,0
3724,5,1,,4,BIPOC/AI,2,MaleFemale,0
3725,7,,10,4,BIPOC/AI,1,MaleFemale,0
3726,6,,4,4,BIPOC/AI,1,MaleFemale,0
3727,12,,8,5,white,2,MaleFemale,0
3728,5,,6,5,white,2,MaleFemale,0
3730,28,1,8,5,white,2,MaleFemale,0
3731,5,0,6,2,BIPOC/AI,2,MaleFemale,0
3732,25,,22,4,BIPOC/AI,2,MaleFemale,0
3733,4,0,6,4,BIPOC/AI,2,MaleFemale,0
3734,5,0,6,4,BIPOC/AI,1,MaleFemale,0
3735,2,0,7,5,white,2,MaleFemale,0
3736,8,0,3,5,white,1,MaleFemale,0
3737,3,0,0,5,white,1,MaleFemale,0
3738,25,0,5,5,white,2,MaleFemale,0
3739,12,0,3,5,white,1,MaleFemale,0
3740,15,0,6,2,BIPOC/AI,2,MaleFemale,0
3741,2,,3,5,white,2,MaleFemale,0
3742,15,0,0,5,white,1,MaleFemale,0
3743,10,0,2,5,white,3,AgenderNonbinaryGenderQueer,1
3744,5,0,6,2,BIPOC/AI,1,MaleFemale,0
3745,1,0,3,5,white,2,MaleFemale,0
3746,2,0,5,5,white,1,MaleFemale,0
3747,20,,10,5,white,1,MaleFemale,0
3748,10,0,7,,BIPOC/AI,2,MaleFemale,0
3749,15,0,3,5,white,1,MaleFemale,0
3750,3,0,3,5,white,2,MaleFemale,0
3751,5,0,,2,BIPOC/AI,1,MaleFemale,0
3752,10,0,7,1,BIPOC/AI,3,AgenderNonbinaryGenderQueer,1
3753,2,,5,,BIPOC/AI,1,MaleFemale,0
3754,3,0,2,5,white,1,MaleFemale,0
3755,5,,12,5,white,1,MaleFemale,0
3756,6,,7,2,BIPOC/AI,2,MaleFemale,0
3757,20,0,4,5,white,2,MaleFemale,0
3758,3,0,4,5,white,2,MaleFemale,0
3759,2,0,6,5,white,2,MaleFemale,0
3760,2,0,2,5,white,1,MaleFemale,0
3761,15,0,6,5,white,2,MaleFemale,0
3762,3,0,1,5,white,2,MaleFemale,0
3763,15,0,13,5,white,3,AgenderNonbinaryGenderQueer,0
3764,10,0,3,5,white,2,MaleFemale,0
3765,14,,2,2,BIPOC/AI,1,MaleFemale,0
3766,2,,9,5,white,1,MaleFemale,0
3767,2,0,5,5,white,2,MaleFemale,0
3768,20,,3,5,white,3,AgenderNonbinaryGenderQueer,0
3769,8,,7,5,white,2,MaleFemale,0
3770,10,0,3,5,white,2,MaleFemale,0
3771,5,0,2,5,white,2,MaleFemale,0
3772,5,,3,4,BIPOC/AI,1,MaleFemale,0
3773,20,1,3,5,white,3,AgenderNonbinaryGenderQueer,0
3774,1,,6,5,white,1,MaleFemale,0
3775,15,,8,5,white,2,MaleFemale,0
3776,1,0,11,5,white,2,MaleFemale,0
3777,2,0,6,5,white,1,MaleFemale,0
3778,30,0,6,5,white,2,MaleFemale,0
3779,10,,5,5,white,2,MaleFemale,0
3780,30,0,6,5,white,2,MaleFemale,0
3781,4,0,3,5,white,2,MaleFemale,0
3782,18,0,3,5,white,1,MaleFemale,0
3783,5,0,5,5,white,2,MaleFemale,0
3784,3,0,3,5,white,2,MaleFemale,0
3785,2,0,4,5,white,2,MaleFemale,0
3786,5,,3,5,white,2,MaleFemale,0
3787,3,,2,4,BIPOC/AI,1,MaleFemale,0
3788,30,,6,,BIPOC/AI,2,MaleFemale,0
3789,1,0,1,5,white,2,MaleFemale,0
3790,2,0,6,2,BIPOC/AI,2,MaleFemale,0
3791,3,,12,4,BIPOC/AI,1,MaleFemale,0
3792,7,,,5,white,2,MaleFemale,0
3793,2,0,2,5,white,2,MaleFemale,0
3794,4,0,5,5,white,1,MaleFemale,0
3795,15,0,2,5,white,2,MaleFemale,0
3796,4,0,3,3,BIPOC/AI,2,MaleFemale,0
3797,10,0,3,5,white,3,AgenderNonbinaryGenderQueer,0
3798,5,0,4,5,white,1,MaleFemale,0
3799,2,0,4,5,white,2,MaleFemale,0
3800,10,,4,5,white,2,MaleFemale,0
3801,4,,6,5,white,2,MaleFemale,0
3802,2.5,,5,5,white,2,MaleFemale,0
3803,10,,2,5,white,2,MaleFemale,0
3804,30,0,,5,white,1,MaleFemale,1
3805,1,0,9,5,white,2,MaleFemale,0
3806,5,,3,2,BIPOC/AI,1,MaleFemale,0
3807,2,,,4,BIPOC/AI,1,MaleFemale,0
3808,10,0,5,5,white,3,AgenderNonbinaryGenderQueer,0
3809,4,,12,4,BIPOC/AI,2,MaleFemale,0
3810,12,,4,5,white,2,MaleFemale,0
3811,10,,12,5,white,2,MaleFemale,0
3812,3.5,1,10,,BIPOC/AI,1,MaleFemale,0
3813,14,,5,5,white,2,MaleFemale,0
3814,20,0,6,5,white,1,MaleFemale,1
3815,2,,4,5,white,2,MaleFemale,0
3816,25,,3,5,white,2,MaleFemale,0
3817,20,0,,5,white,2,MaleFemale,1
3818,3,0,6,5,white,1,MaleFemale,0
3819,7,0,1,5,white,1,MaleFemale,0
3820,30,,13,2,BIPOC/AI,1,MaleFemale,0
3821,7,,1,,BIPOC/AI,1,MaleFemale,0
3822,15,0,4,5,white,3,AgenderNonbinaryGenderQueer,1
3823,15,0,2,5,white,2,MaleFemale,0
3824,5,1,10,4,BIPOC/AI,2,MaleFemale,0
3825,5,0,3,5,white,1,MaleFemale,0
3826,15,0,4,5,white,2,MaleFemale,0
3827,1,0,3,5,white,1,MaleFemale,0
3828,5,1,4,5,white,2,MaleFemale,0
3829,12,,4,5,white,1,MaleFemale,0
3830,15,0,8,5,white,1,MaleFemale,1
3831,5,,9,5,white,1,MaleFemale,0
3832,10,0,4,5,white,2,MaleFemale,0
3833,15,0,1,2,BIPOC/AI,2,MaleFemale,0
3834,28,0,4,5,white,2,MaleFemale,0
3835,4,0,3,5,white,2,MaleFemale,0
3836,2,0,3,5,white,1,MaleFemale,0
3837,20,0,3,2,BIPOC/AI,3,AgenderNonbinaryGenderQueer,0
3838,5,,2,4,BIPOC/AI,2,MaleFemale,0
3839,3,0,2,5,white,1,MaleFemale,0
3840,10,0,6,2,BIPOC/AI,2,MaleFemale,0
3841,20,,14,5,white,1,MaleFemale,0
3842,1,0,0,5,white,2,MaleFemale,0
3843,30,1,20,5,white,1,MaleFemale,0
3844,5,0,3,5,white,1,MaleFemale,0
3845,4,,2,5,white,2,MaleFemale,0
3846,27,0,9,5,white,2,MaleFemale,0
3847,5,0,2,5,white,1,MaleFemale,0
3848,13,0,1,2,BIPOC/AI,3,AgenderNonbinaryGenderQueer,0
3849,30,0,8,5,white,2,MaleFemale,0
3850,25,0,2,5,white,2,MaleFemale,0
3851,2,0,6,3,BIPOC/AI,2,MaleFemale,0
3852,5,0,5,5,white,2,MaleFemale,0
3853,4,0,4,3,BIPOC/AI,1,MaleFemale,0
3854,22,0,4,5,white,2,MaleFemale,0
3855,5,0,3,5,white,2,MaleFemale,0
3856,23,1,14,5,white,2,MaleFemale,0
3857,10,,12,5,white,2,MaleFemale,0
3858,3,0,3,5,white,2,MaleFemale,0
3859,3,0,2,5,white,2,MaleFemale,0
3860,20,1,4,5,white,1,MaleFemale,0
3861,1,,2,2,BIPOC/AI,1,MaleFemale,0
3862,30,0,8,5,white,2,MaleFemale,0
3863,10,0,5,5,white,1,MaleFemale,0
3864,5,0,2,5,white,2,MaleFemale,0
3865,5,,3,5,white,2,MaleFemale,0
3866,2,0,1,5,white,2,MaleFemale,0
3867,1,,3,5,white,2,MaleFemale,0
3868,20,0,9,5,white,3,AgenderNonbinaryGenderQueer,0
3869,1,0,2,5,white,1,MaleFemale,0
3870,30,,5,,BIPOC/AI,2,MaleFemale,0
3871,18,0,7,5,white,2,MaleFemale,0
3872,4,0,3,5,white,2,MaleFemale,0
3873,25,0,6,5,white,1,MaleFemale,0
3874,3,,3,4,BIPOC/AI,2,MaleFemale,0
3875,5,0,3,5,white,1,MaleFemale,0
3876,1,,3,5,white,1,MaleFemale,0
3877,5,0,2,,BIPOC/AI,1,MaleFemale,0
3878,10,,7,5,white,1,MaleFemale,0
3879,2,0,1,5,white,2,MaleFemale,0
3880,15,,11,1,BIPOC/AI,2,MaleFemale,0
3881,20,,20,1,BIPOC/AI,2,MaleFemale,0
3882,23,,14,4,BIPOC/AI,1,MaleFemale,0
3883,30,1,10,5,white,3,AgenderNonbinaryGenderQueer,1
3884,1,,6,5,white,1,MaleFemale,0
3885,20,0,1,3,BIPOC/AI,1,MaleFemale,0
3886,1,,9,5,white,2,MaleFemale,0
3887,10,,18,2,BIPOC/AI,2,MaleFemale,0
3888,4,,2,4,BIPOC/AI,1,MaleFemale,0
3889,2,,15,5,white,2,MaleFemale,0
3890,1,,13,1,BIPOC/AI,2,MaleFemale,0
3891,10,,17,4,BIPOC/AI,2,MaleFemale,0
3892,20,,22,1,BIPOC/AI,2,MaleFemale,0
3893,3,,,5,white,2,MaleFemale,0
3894,1,,10,4,BIPOC/AI,1,MaleFemale,0
3895,2,1,22,1,BIPOC/AI,2,MaleFemale,0
3896,7,,16,1,BIPOC/AI,1,MaleFemale,0
3897,1,,9,2,BIPOC/AI,1,MaleFemale,0
3898,2,0,4,2,BIPOC/AI,2,MaleFemale,0
3899,6,0,12,5,white,2,MaleFemale,0
3900,3,0,3,5,white,2,MaleFemale,0
3901,25,0,6,5,white,1,MaleFemale,0
3902,15,0,3,5,white,2,MaleFemale,0
3903,10,0,11,2,BIPOC/AI,1,MaleFemale,0
3904,4,,13,5,white,2,MaleFemale,0
3905,10,1,2,5,white,3,AgenderNonbinaryGenderQueer,1
3906,2,0,6,5,white,2,MaleFemale,0
3907,10,0,12,2,BIPOC/AI,3,AgenderNonbinaryGenderQueer,0
3908,25,1,20,1,BIPOC/AI,2,MaleFemale,0
3909,20,1,22,4,BIPOC/AI,1,MaleFemale,0
3910,10,0,3,4,BIPOC/AI,2,MaleFemale,0
3911,15,,13,4,BIPOC/AI,2,MaleFemale,0
3912,3,,3,5,white,2,MaleFemale,0
3913,3,0,4,2,BIPOC/AI,2,MaleFemale,0
3914,1,,2,5,white,1,MaleFemale,0
3915,4,1,3,1,BIPOC/AI,2,MaleFemale,0
3916,2,,10,5,white,2,MaleFemale,0
3917,5,,8,3,BIPOC/AI,2,MaleFemale,0
3918,29,,,2,BIPOC/AI,2,MaleFemale,0
3919,2,0,6,4,BIPOC/AI,,MaleFemale,0
3920,5,0,2,5,white,2,MaleFemale,0
3921,30,0,8,3,BIPOC/AI,2,MaleFemale,0
3922,20,,5,3,BIPOC/AI,2,MaleFemale,0
3923,6,,1,5,white,1,MaleFemale,0
3924,6,0,10,5,white,2,MaleFemale,0
3925,10,,11,3,BIPOC/AI,2,MaleFemale,0
3926,14,0,4,3,BIPOC/AI,2,MaleFemale,0
3927,28,,16,4,BIPOC/AI,2,MaleFemale,0
3928,2,0,1,2,BIPOC/AI,2,MaleFemale,0
3929,1,,0,,BIPOC/AI,2,MaleFemale,0
3930,30,1,26,3,BIPOC/AI,1,MaleFemale,0
3931,15,,3,3,BIPOC/AI,2,MaleFemale,0
3932,12,,,3,BIPOC/AI,2,MaleFemale,0
3933,4,,13,3,BIPOC/AI,1,MaleFemale,0
3934,3,,8,4,BIPOC/AI,2,MaleFemale,0
3935,12,,9,3,BIPOC/AI,2,MaleFemale,0
3937,20,,8,3,BIPOC/AI,2,MaleFemale,0
3938,14,,3,3,BIPOC/AI,2,MaleFemale,0
3939,7,,2,3,BIPOC/AI,2,MaleFemale,0
3940,3,,9,5,white,2,MaleFemale,0
3941,10,,12,4,BIPOC/AI,2,MaleFemale,0
3942,2,,,3,BIPOC/AI,2,MaleFemale,0
3943,5,0,3,5,white,2,MaleFemale,0
3944,10,,5,3,BIPOC/AI,2,MaleFemale,0
3945,4,,17,3,BIPOC/AI,2,MaleFemale,0
3946,30,,6,3,BIPOC/AI,2,MaleFemale,0
3947,3,,9,2,BIPOC/AI,2,MaleFemale,0
3948,4,,,2,BIPOC/AI,,MaleFemale,0
3949,5,,10,2,BIPOC/AI,2,MaleFemale,0
3950,30,1,18,2,BIPOC/AI,2,MaleFemale,0
3951,2,1,5,2,BIPOC/AI,2,MaleFemale,0
3952,10,,12,2,BIPOC/AI,2,MaleFemale,0
3953,3,,5,4,BIPOC/AI,2,MaleFemale,0
3955,5,,4,2,BIPOC/AI,2,MaleFemale,0
3956,4,,11,3,BIPOC/AI,1,MaleFemale,0
3957,6,1,24,3,BIPOC/AI,1,MaleFemale,1
3958,3,,,3,BIPOC/AI,2,MaleFemale,0
3959,15,1,7,4,BIPOC/AI,2,MaleFemale,0
3960,20,,3,3,BIPOC/AI,2,MaleFemale,0
3961,10,1,13,4,BIPOC/AI,2,MaleFemale,0
3962,14,,11,4,BIPOC/AI,2,MaleFemale,0
3963,15,,15,4,BIPOC/AI,2,MaleFemale,0
3964,5,,,4,BIPOC/AI,2,MaleFemale,0
3965,6,,16,1,BIPOC/AI,2,MaleFemale,0
3966,30,,8,4,BIPOC/AI,2,MaleFemale,0
3967,15,0,5,5,white,3,AgenderNonbinaryGenderQueer,0
3968,20,1,8,4,BIPOC/AI,2,MaleFemale,0
3969,4,0,,5,white,2,MaleFemale,0
3970,15,0,5,1,BIPOC/AI,1,MaleFemale,0
3971,7,,8,1,BIPOC/AI,2,MaleFemale,0
3972,3,,17,4,BIPOC/AI,1,MaleFemale,0
3973,4,,8,4,BIPOC/AI,2,MaleFemale,0
3974,30,1,14,4,BIPOC/AI,1,MaleFemale,0
